INDEX,Datetime,UNIX_time,LV_time,FG1x,FG2x,FG3x,FG1y,FG2y,FG3y,FG1z,FG2z,FG3z
182,20220923_153338,1663972418.626731870,3746817218.626731870,11.90111,97.96535,29.92136,-163.66447,-185.12840,-359.08079,60.81613,92.44155,3.50561
183,20220923_153339,1663972419.126715180,3746817219.126715180,11.91282,97.97151,29.92049,-163.65536,-185.12594,-359.07831,60.81625,92.43785,3.50857
184,20220923_153339,1663972419.626797680,3746817219.626797680,11.90727,97.96991,29.91840,-163.65352,-185.12323,-359.07450,60.81305,92.43699,3.51177
185,20220923_153340,1663972420.126772880,3746817220.126772880,11.91171,97.97632,29.92000,-163.65486,-185.12852,-359.08005,60.81613,92.43736,3.51103
186,20220923_153340,1663972420.626566410,3746817220.626566410,11.91220,97.97311,29.91938,-163.65647,-185.12520,-359.07388,60.81157,92.44130,3.50549
187,20220923_153341,1663972421.126752850,3746817221.126752850,11.91060,97.97558,29.93035,-163.65647,-185.12902,-359.08165,60.81440,92.44241,3.51054
188,20220923_153341,1663972421.626567840,3746817221.626567840,11.91023,97.98457,29.91926,-163.65721,-185.11916,-359.08434,60.81896,92.44167,3.51116
189,20220923_153342,1663972422.126744750,3746817222.126744750,11.91479,97.96929,29.92234,-163.65943,-185.12064,-359.07648,60.81354,92.43490,3.51029
190,20220923_153342,1663972422.626733780,3746817222.626733780,11.90813,97.96658,29.91680,-163.65647,-185.12582,-359.07462,60.81563,92.44081,3.51103
191,20220923_153343,1663972423.126108650,3746817223.126108650,11.91208,97.97249,29.91754,-163.65610,-185.12655,-359.08213,60.81834,92.44488,3.51066
192,20220923_153343,1663972423.626760010,3746817223.626760000,11.91269,97.96769,29.92025,-163.65463,-185.12532,-359.07388,60.82956,92.44192,3.51498
193,20220923_153344,1663972424.126664640,3746817224.126664640,11.91035,97.96252,29.91790,-163.65130,-185.12877,-359.08005,60.82426,92.43674,3.51017
194,20220923_153344,1663972424.626735210,3746817224.626735210,11.91356,97.97323,29.91790,-163.65327,-185.13074,-359.08127,60.82327,92.44328,3.51547
195,20220923_153345,1663972425.126736160,3746817225.126736160,11.91417,97.97274,29.92456,-163.65536,-185.12372,-359.07648,60.82820,92.43958,3.50894
196,20220923_153345,1663972425.626735210,3746817225.626735210,11.91146,97.97102,29.92148,-163.65339,-185.12568,-359.07843,60.83165,92.43699,3.50931
197,20220923_153346,1663972426.126595970,3746817226.126595970,11.89113,97.96941,29.92123,-163.65906,-185.12741,-359.08449,60.83437,92.44414,3.51535
198,20220923_153346,1663972426.626732830,3746817226.626732820,11.89076,97.96473,29.92148,-163.65253,-185.12434,-359.07314,60.83055,92.43711,3.51337
199,20220923_153347,1663972427.126872060,3746817227.126872060,11.89827,97.97028,29.91507,-163.65893,-185.12397,-359.07338,60.83042,92.43761,3.51017
200,20220923_153347,1663972427.626662250,3746817227.626662250,11.89569,97.97299,29.91704,-163.65560,-185.12545,-359.07745,60.82845,92.43945,3.51153
201,20220923_153348,1663972428.126664160,3746817228.126664160,11.89310,97.96596,29.92727,-163.66078,-185.12790,-359.08177,60.83239,92.44241,3.51054
202,20220923_153348,1663972428.626723770,3746817228.626723770,11.89421,97.97249,29.91963,-163.65499,-185.12939,-359.08287,60.83055,92.43785,3.50931
203,20220923_153349,1663972429.126207830,3746817229.126207830,11.89544,97.97286,29.91643,-163.66546,-185.12926,-359.08449,60.83141,92.43835,3.51621
204,20220923_153349,1663972429.626712800,3746817229.626712800,11.89199,97.97052,29.91408,-163.65548,-185.12852,-359.08251,60.83128,92.43958,3.51042
205,20220923_153350,1663972430.126659390,3746817230.126659390,11.88891,97.96683,29.92246,-163.65426,-185.13296,-359.07979,60.83313,92.44155,3.50918
206,20220923_153350,1663972430.626436710,3746817230.626436710,11.88595,97.96806,29.92148,-163.66202,-185.12582,-359.08053,60.82968,92.44118,3.51177
207,20220923_153351,1663972431.126913550,3746817231.126913550,11.89248,97.96843,29.91581,-163.66202,-185.12741,-359.08115,60.82685,92.44229,3.50943
208,20220923_153351,1663972431.626641750,3746817231.626641750,11.89002,97.97212,29.92025,-163.66299,-185.12619,-359.07536,60.83301,92.43995,3.51313
209,20220923_153352,1663972432.127469540,3746817232.127469540,11.89039,97.97077,29.91988,-163.65906,-185.12741,-359.07524,60.82894,92.43958,3.50771
210,20220923_153352,1663972432.627861500,3746817232.627861500,11.89347,97.96683,29.92283,-163.65474,-185.12397,-359.07500,60.83424,92.44401,3.51116
211,20220923_153353,1663972433.127677440,3746817233.127677440,11.88829,97.96991,29.92012,-163.66262,-185.12310,-359.08360,60.82771,92.44389,3.51645
212,20220923_153353,1663972433.627708910,3746817233.627708910,11.88620,97.96337,29.92111,-163.66373,-185.12704,-359.07757,60.82093,92.43440,3.51251
213,20220923_153354,1663972434.127430440,3746817234.127430440,11.88891,97.96609,29.91827,-163.67114,-185.12532,-359.07745,60.82808,92.44414,3.50610
214,20220923_153354,1663972434.627730370,3746817234.627730370,11.88866,97.96683,29.91852,-163.67003,-185.12568,-359.07683,60.82734,92.44032,3.51005
215,20220923_153355,1663972435.127827170,3746817235.127827170,11.88977,97.97286,29.91519,-163.67027,-185.13296,-359.08005,60.82624,92.44401,3.51165
216,20220923_153355,1663972435.627798560,3746817235.627798560,11.88287,97.95771,29.91285,-163.66694,-185.12815,-359.08079,60.82253,92.44574,3.51042
217,20220923_153356,1663972436.127812860,3746817236.127812860,11.88558,97.96522,29.91815,-163.67100,-185.13616,-359.07979,60.82475,92.44217,3.51633
218,20220923_153356,1663972436.627843380,3746817236.627843380,11.89199,97.97274,29.91754,-163.66941,-185.12766,-359.08005,60.82698,92.44303,3.51190
219,20220923_153357,1663972437.127869610,3746817237.127869600,11.88755,97.97151,29.92025,-163.66361,-185.12864,-359.07621,60.82586,92.44241,3.51387
220,20220923_153357,1663972437.627810480,3746817237.627810480,11.88805,97.96609,29.91630,-163.66287,-185.12655,-359.07733,60.82648,92.44229,3.50992
221,20220923_153358,1663972438.128790380,3746817238.128790380,11.88632,97.96966,29.91963,-163.66966,-185.13111,-359.07931,60.82143,92.43909,3.51214
222,20220923_153358,1663972438.628429410,3746817238.628429410,11.89236,97.96670,29.91408,-163.66929,-185.12926,-359.08029,60.82956,92.44291,3.50844
223,20220923_153359,1663972439.128158570,3746817239.128158570,11.88916,97.96880,29.91889,-163.67137,-185.12434,-359.08213,60.82401,92.44488,3.50647
224,20220923_153359,1663972439.628129000,3746817239.628129000,11.88250,97.96584,29.91630,-163.66867,-185.12483,-359.07991,60.82290,92.43810,3.51374
225,20220923_153400,1663972440.128763200,3746817240.128763200,11.89187,97.97434,29.92099,-163.66657,-185.12409,-359.07695,60.82303,92.44574,3.51300
226,20220923_153400,1663972440.628948690,3746817240.628948690,11.88028,97.96683,29.92333,-163.66595,-185.12409,-359.07216,60.81995,92.43982,3.51116
227,20220923_153401,1663972441.129020690,3746817241.129020690,11.88718,97.97373,29.91914,-163.66484,-185.12864,-359.07006,60.82205,92.43859,3.50721
228,20220923_153401,1663972441.628910540,3746817241.628910540,11.88201,97.96658,29.91963,-163.66892,-185.12508,-359.07376,60.82451,92.44032,3.51079
229,20220923_153402,1663972442.129081730,3746817242.129081720,11.88447,97.96966,29.92431,-163.66423,-185.12175,-359.07574,60.82364,92.43711,3.51374
230,20220923_153402,1663972442.630970480,3746817242.630970480,11.88028,97.96572,29.91544,-163.66460,-185.12347,-359.07991,60.82340,92.44352,3.50918
231,20220923_153403,1663972443.130980010,3746817243.130980010,11.88410,97.96510,29.92111,-163.66731,-185.12483,-359.07154,60.81884,92.43674,3.50709
232,20220923_153403,1663972443.630254270,3746817243.630254270,11.87991,97.96917,29.91717,-163.66978,-185.12199,-359.07338,60.82574,92.43847,3.50906
233,20220923_153404,1663972444.130737780,3746817244.130737780,11.88287,97.97385,29.92296,-163.66509,-185.13124,-359.07092,60.81945,92.44414,3.50709
234,20220923_153404,1663972444.630196090,3746817244.630196090,11.88176,97.96695,29.91680,-163.66571,-185.11744,-359.07450,60.82389,92.44254,3.51227
235,20220923_153405,1663972445.130551810,3746817245.130551810,11.88583,97.96091,29.92148,-163.66091,-185.12926,-359.07264,60.82131,92.43687,3.51079
236,20220923_153405,1663972445.630839820,3746817245.630839820,11.88928,97.96559,29.91396,-163.66953,-185.12520,-359.07819,60.82340,92.43958,3.51645
237,20220923_153406,1663972446.130364890,3746817246.130364890,11.90715,97.96670,29.91889,-163.66398,-185.12692,-359.07843,60.83880,92.44438,3.51128
238,20220923_153406,1663972446.630145550,3746817246.630145550,11.95693,97.96363,29.92382,-163.62739,-185.13111,-359.08461,60.85014,92.44278,3.51177
239,20220923_153407,1663972447.130399230,3746817247.130399230,11.94855,97.96399,29.91901,-163.63256,-185.12532,-359.07881,60.83880,92.44143,3.50869
240,20220923_153407,1663972447.630733010,3746817247.630733010,11.95250,97.96695,29.92345,-163.63724,-185.11916,-359.07450,60.84114,92.43588,3.50820
241,20220923_153408,1663972448.130867000,3746817248.130867000,11.95324,97.96596,29.91852,-163.63738,-185.12397,-359.07559,60.84731,92.43773,3.51103
242,20220923_153408,1663972448.630840780,3746817248.630840780,11.95114,97.96954,29.91852,-163.63775,-185.12716,-359.07733,60.84447,92.44291,3.51005
243,20220923_153409,1663972449.130527020,3746817249.130527020,11.95558,97.96843,29.91729,-163.62727,-185.12926,-359.08375,60.84755,92.44266,3.50980
244,20220923_153409,1663972449.630806450,3746817249.630806440,11.93697,97.96363,29.92062,-163.63971,-185.11769,-359.07857,60.84817,92.44303,3.51300
245,20220923_153410,1663972450.131752970,3746817250.131752970,11.92465,97.96350,29.91421,-163.64267,-185.12852,-359.08091,60.84287,92.44315,3.50906
246,20220923_153410,1663972450.631990430,3746817250.631990430,11.91121,97.96904,29.91975,-163.63885,-185.12323,-359.08079,60.85643,92.43970,3.51042
247,20220923_153411,1663972451.132112980,3746817251.132112980,11.91245,97.96424,29.91717,-163.64119,-185.12716,-359.07857,60.85445,92.44044,3.51300
248,20220923_153411,1663972451.632371900,3746817251.632371900,11.91047,97.96436,29.91741,-163.63651,-185.13148,-359.07352,60.85988,92.44475,3.51140
249,20220923_153412,1663972452.132464890,3746817252.132464880,11.91097,97.96572,29.91643,-163.63983,-185.12988,-359.07536,60.85877,92.43970,3.51473
250,20220923_153412,1663972452.632699970,3746817252.632699970,11.90937,97.96424,29.91643,-163.63639,-185.11977,-359.07166,60.85187,92.43896,3.51288
251,20220923_153413,1663972453.132391930,3746817253.132391930,11.90838,97.96448,29.91926,-163.64181,-185.12902,-359.07116,60.86197,92.43662,3.50943
252,20220923_153413,1663972453.632743840,3746817253.632743830,11.90468,97.96165,29.91766,-163.64304,-185.13124,-359.07893,60.86148,92.44352,3.51313
253,20220923_153414,1663972454.132874970,3746817254.132874960,11.90160,97.96054,29.91914,-163.64218,-185.12679,-359.08177,60.86086,92.44192,3.51116
254,20220923_153414,1663972454.632540700,3746817254.632540700,11.90554,97.96535,29.92259,-163.64304,-185.12729,-359.07757,60.85790,92.44192,3.51621
255,20220923_153415,1663972455.132845400,3746817255.132845400,11.90641,97.96017,29.91827,-163.63946,-185.12360,-359.07598,60.86209,92.43884,3.50610
256,20220923_153415,1663972455.632148740,3746817255.632148740,11.90357,97.96350,29.91815,-163.64218,-185.12545,-359.08005,60.86197,92.43982,3.50746
257,20220923_153416,1663972456.132467270,3746817256.132467270,11.90715,97.96190,29.91741,-163.63724,-185.12323,-359.08053,60.85680,92.44401,3.51054
258,20220923_153416,1663972456.633483410,3746817256.633483410,11.90333,97.96658,29.91741,-163.63318,-185.12138,-359.08275,60.86370,92.44167,3.51128
259,20220923_153417,1663972457.134052750,3746817257.134052750,11.90518,97.96670,29.91569,-163.63713,-185.12557,-359.07745,60.85692,92.43551,3.51387
260,20220923_153417,1663972457.634468080,3746817257.634468080,11.90271,97.96473,29.91778,-163.63835,-185.12790,-359.07621,60.85914,92.43933,3.50943
261,20220923_153418,1663972458.134389400,3746817258.134389400,11.89889,97.96522,29.92357,-163.64070,-185.12076,-359.07559,60.85630,92.44586,3.51103
262,20220923_153418,1663972458.634461400,3746817258.634461400,11.90136,97.96584,29.91901,-163.63738,-185.12064,-359.08239,60.85926,92.43970,3.50672
263,20220923_153419,1663972459.134592060,3746817259.134592060,11.90099,97.95833,29.91914,-163.63158,-185.12864,-359.07412,60.85864,92.44044,3.51227
264,20220923_153419,1663972459.634641650,3746817259.634641650,11.90370,97.96621,29.92604,-163.62900,-185.12716,-359.07485,60.85840,92.43576,3.51276
265,20220923_153420,1663972460.134427070,3746817260.134427070,11.90542,97.96991,29.92259,-163.63860,-185.11769,-359.08239,60.85507,92.44340,3.51103
266,20220923_153420,1663972460.634407040,3746817260.634407040,11.90604,97.96350,29.92246,-163.63133,-185.12729,-359.07967,60.85926,92.43982,3.50536
267,20220923_153421,1663972461.134490490,3746817261.134490490,11.90160,97.97028,29.92394,-163.62641,-185.11744,-359.07979,60.85606,92.44167,3.51066
268,20220923_153421,1663972461.634474280,3746817261.634474280,11.90037,97.96843,29.91704,-163.63602,-185.11891,-359.07745,60.86259,92.44414,3.50968
269,20220923_153422,1663972462.134544850,3746817262.134544850,11.90382,97.96547,29.91901,-163.63108,-185.12347,-359.07574,60.86333,92.43896,3.51005
270,20220923_153422,1663972462.634464740,3746817262.634464740,11.90863,97.96695,29.92296,-163.63761,-185.11940,-359.07795,60.85482,92.44143,3.50980
271,20220923_153423,1663972463.134820940,3746817263.134820940,11.90641,97.96079,29.92209,-163.63380,-185.12286,-359.07154,60.85359,92.44180,3.51042
272,20220923_153423,1663972463.634918210,3746817263.634918210,11.90863,97.96818,29.92629,-163.62813,-185.12545,-359.06858,60.86394,92.44291,3.51411
273,20220923_153424,1663972464.134568690,3746817264.134568690,11.90604,97.96140,29.92099,-163.63219,-185.12495,-359.07733,60.86148,92.44426,3.51116
274,20220923_153424,1663972464.634208680,3746817264.634208680,11.90554,97.96202,29.91889,-163.63724,-185.12088,-359.07314,60.85753,92.44426,3.51054
275,20220923_153425,1663972465.134692190,3746817265.134692190,11.89273,97.96326,29.91556,-163.63084,-185.12914,-359.07326,60.86764,92.44562,3.51116
276,20220923_153425,1663972465.634690280,3746817265.634690280,11.89347,97.97114,29.91852,-163.63786,-185.12458,-359.07931,60.85975,92.44722,3.51165
277,20220923_153426,1663972466.134693620,3746817266.134693620,11.89482,97.96079,29.91889,-163.63491,-185.12298,-359.07745,60.84817,92.44044,3.50894
278,20220923_153426,1663972466.634519100,3746817266.634519100,11.89187,97.96855,29.92086,-163.64279,-185.12236,-359.07190,60.85556,92.43982,3.50660
279,20220923_153427,1663972467.134694580,3746817267.134694580,11.89482,97.96448,29.92209,-163.63034,-185.12692,-359.07671,60.85482,92.44340,3.50894
280,20220923_153427,1663972467.634692190,3746817267.634692190,11.89433,97.96818,29.92222,-163.62567,-185.12236,-359.07485,60.85347,92.43872,3.50931
281,20220923_153428,1663972468.134690280,3746817268.134690280,11.88497,97.95955,29.92481,-163.63577,-185.13050,-359.07819,60.85150,92.44106,3.51054
282,20220923_153428,1663972468.634293560,3746817268.634293560,11.90296,97.96683,29.92579,-163.62135,-185.12568,-359.07278,60.82278,92.44019,3.50906
283,20220923_153429,1663972469.134692670,3746817269.134692670,11.90875,97.96461,29.93220,-163.62493,-185.12409,-359.07388,60.80812,92.44586,3.50623
284,20220923_153429,1663972469.634445670,3746817269.634445670,11.92169,97.96572,29.92382,-163.61556,-185.12655,-359.08115,60.81083,92.44377,3.51276
285,20220923_153430,1663972470.134137630,3746817270.134137630,11.92120,97.96485,29.92136,-163.61494,-185.12852,-359.07869,60.81058,92.44365,3.51079
286,20220923_153430,1663972470.635978220,3746817270.635978220,11.92736,97.96448,29.92616,-163.62394,-185.12039,-359.07857,60.81083,92.44537,3.51079
287,20220923_153431,1663972471.135718350,3746817271.135718340,11.93229,97.96424,29.92641,-163.61371,-185.12704,-359.07979,60.82106,92.43995,3.51793
288,20220923_153431,1663972471.635446550,3746817271.635446550,11.98947,97.96978,29.91938,-163.55950,-185.12495,-359.07857,60.90596,92.44241,3.50475
289,20220923_153432,1663972472.135715010,3746817272.135715010,11.90493,97.97052,29.91901,-163.64722,-185.12914,-359.07352,60.88674,92.44217,3.50647
290,20220923_153432,1663972472.635305400,3746817272.635305400,11.87116,97.96140,29.92357,-163.65315,-185.12582,-359.07216,60.89610,92.44266,3.51066
291,20220923_153433,1663972473.135891910,3746817273.135891910,11.85157,97.95907,29.92542,-163.66373,-185.12212,-359.06587,60.86456,92.44438,3.51288
292,20220923_153433,1663972473.635716910,3746817273.635716910,11.85798,97.96313,29.92986,-163.67975,-185.12704,-359.07636,60.83782,92.44451,3.50758
293,20220923_153434,1663972474.135822300,3746817274.135822300,11.85946,97.96363,29.92308,-163.68543,-185.12766,-359.07710,60.84151,92.44340,3.51116
294,20220923_153434,1663972474.635833740,3746817274.635833740,11.85354,97.96559,29.92789,-163.67692,-185.12397,-359.07683,60.83757,92.43933,3.51202
295,20220923_153435,1663972475.136756900,3746817275.136756900,11.85366,97.96289,29.92209,-163.68296,-185.12409,-359.07574,60.83695,92.44155,3.51658
296,20220923_153435,1663972475.636954310,3746817275.636954310,11.85761,97.96745,29.91963,-163.67606,-185.12483,-359.08005,60.84681,92.43896,3.50832
297,20220923_153436,1663972476.136721610,3746817276.136721610,11.85206,97.96720,29.92320,-163.68973,-185.13284,-359.08730,60.83843,92.44328,3.50783
298,20220923_153436,1663972476.636756900,3746817276.636756900,11.86956,97.96572,29.91803,-163.66546,-185.12864,-359.08041,60.84546,92.44019,3.51091
299,20220923_153437,1663972477.136724950,3746817277.136724950,11.86858,97.96202,29.92296,-163.66239,-185.12594,-359.07722,60.84164,92.44488,3.51202
300,20220923_153437,1663972477.636517520,3746817277.636517520,11.90665,97.95943,29.92197,-163.64144,-185.12582,-359.07142,60.85507,92.43576,3.50931
301,20220923_153438,1663972478.136722560,3746817278.136722560,11.88805,97.95882,29.91975,-163.64292,-185.12840,-359.07819,60.86456,92.44093,3.51276
302,20220923_153438,1663972478.636360640,3746817278.636360640,11.88546,97.95808,29.92616,-163.64107,-185.12753,-359.07893,60.85951,92.43884,3.51029
303,20220923_153439,1663972479.136688230,3746817279.136688230,11.88805,97.95870,29.92185,-163.64551,-185.12679,-359.07412,60.85199,92.44106,3.51079
304,20220923_153439,1663972479.637753490,3746817279.637753490,11.88989,97.96239,29.92592,-163.64489,-185.12988,-359.07190,60.86308,92.44118,3.51276
